     0.2000000030     1.0559265137     1.0575051779     1.0570341677     1.0571887540
     0.4000000060     1.0603287048     1.0618632776     1.0616108998     1.0614628815
     0.6000000089     1.0688695257     1.0702379911     1.0700514150     1.0700311732
     0.8000000119     1.0812285453     1.0820060429     1.0821208345     1.0825662018
     1.0000000149     1.0954662297     1.0962250504     1.0963725710     1.0966810203
     1.2000000179     1.1111517581     1.1118382849     1.1125331786     1.1119494970
     1.4000000209     1.1264047031     1.1267229390     1.1276457393     1.1272777355
     1.6000000238     1.1422377233     1.1421996254     1.1443703974     1.1421668292
     1.8000000268     1.1585206675     1.1584788935     1.1604132722     1.1584484776
     2.0000000298     1.1743394650     1.1737726834     1.1765058626     1.1740316489
     2.2000000328     1.1893069063     1.1886353232     1.1911123423     1.1888698772
     2.4000000358     1.2034563181     1.2030916894     1.2056054776     1.2031928403
     2.6000000387     1.2166818951     1.2162812313     1.2189870417     1.2162251253
     2.8000000417     1.2284790772     1.2288590073     1.2305514013     1.2285826364
     3.0000000447     1.2386348648     1.2396405269     1.2407687349     1.2390952095
     3.2000000477     1.2463857567     1.2470491976     1.2488520347     1.2463104767
     3.4000000507     1.2539402977     1.2543197582     1.2572153699     1.2541412295
     3.6000000536     1.2570954566     1.2578851283     1.2599636528     1.2573457254
     3.8000000566     1.2593737125     1.2606545279     1.2620116151     1.2590624969
     4.0000000596     1.2583937481     1.2602614028     1.2597712886     1.2590269443
     4.2000000626     1.2557666026     1.2578062772     1.2575141072     1.2566986357
     4.4000000656     1.2482965768     1.2504727967     1.2504808976     1.2487024007
     4.6000000685     1.2408510589     1.2437011082     1.2427753254     1.2409082502
     4.8000000715     1.2322518719     1.2351058817     1.2342102125     1.2323674297
     5.0000000745     1.2244347047     1.2280990177     1.2268179275     1.2246079797
     5.2000000775     1.2171503698     1.2215117004     1.2191567761     1.2179312430
     5.4000000805     1.2116602077     1.2163078320     1.2138482453     1.2125182888
     5.6000000834     1.2091422663     1.2133337621     1.2115305452     1.2096484596
     5.8000000864     1.2085853671     1.2126552327     1.2117434926     1.2085989187
     6.0000000894     1.2101026098     1.2146898601     1.2133779357     1.2105688572
     6.2000000924     1.2135654409     1.2191735032     1.2162723891     1.2152217889
     6.4000000954     1.2183223455     1.2244018594     1.2209090253     1.2198325092
     6.6000000983     1.2232550964     1.2298866473     1.2256188836     1.2251410654
     6.8000001013     1.2289443957     1.2357515617     1.2314579435     1.2309633236
     7.0000001043     1.2339447393     1.2409298639     1.2360208689     1.2359560183
     7.2000001073     1.2391426124     1.2467250800     1.2410104412     1.2412297939
     7.4000001103     1.2434558089     1.2515282418     1.2455835213     1.2461593669
     7.6000001132     1.2480181394     1.2566773870     1.2503692570     1.2506928474
     7.8000001162     1.2518300300     1.2613123126     1.2540521803     1.2555106661
     8.0000001192     1.2545018469     1.2641329038     1.2572613092     1.2572896922
     8.2000001222     1.2579806459     1.2676470742     1.2609636126     1.2605518032
     8.4000001252     1.2606628872     1.2706728883     1.2637085694     1.2631464737
     8.6000001281     1.2632488198     1.2738559776     1.2659318539     1.2657863614
     8.8000001311     1.2645415563     1.2763094836     1.2664892213     1.2674234406
     9.0000001341     1.2662211586     1.2785401710     1.2683446999     1.2693930253
     9.2000001371     1.2680375784     1.2804705154     1.2702092641     1.2710113627
     9.4000001401     1.2688355542     1.2821372444     1.2708647884     1.2724368648
     9.6000001431     1.2705849056     1.2846879815     1.2725598398     1.2748833929
     9.8000001460     1.2711366569     1.2856861024     1.2739214543     1.2751626377
    10.0000001490     1.2726905300     1.2873657295     1.2764511143     1.2761523676
    10.2000001520     1.2742089926     1.2897085164     1.2778378821     1.2779321204
    10.4000001550     1.2758527090     1.2906643918     1.2805795915     1.2785739238
    10.6000001580     1.2777055990     1.2941553040     1.2819979300     1.2814065383
    10.8000001609     1.2790169584     1.2967439467     1.2833028950     1.2826979510
    11.0000001639     1.2804705127     1.2990469585     1.2847943186     1.2851998108
    11.2000001669     1.2817397225     1.3009443424     1.2868572814     1.2864050644
    11.4000001699     1.2836379590     1.3025693048     1.2900949073     1.2869704163
    11.6000001729     1.2870225604     1.3070729190     1.2931934769     1.2901833449
    11.8000001758     1.2881124396     1.3088117158     1.2945040446     1.2912167038
    12.0000001788     1.2897810975     1.3109397744     1.2957290565     1.2921769496
    12.2000001818     1.2912346223     1.3132069737     1.2965404920     1.2938300759
    12.4000001848     1.2934847850     1.3166583722     1.2995247156     1.2965308480
    12.6000001878     1.2954584341     1.3192758655     1.3017708614     1.2995606517
    12.8000001907     1.2978746073     1.3227246265     1.3040339700     1.3016911114
    13.0000001937     1.2999504166     1.3256150233     1.3060259715     1.3037873738
    13.2000001967     1.3019123970     1.3294143358     1.3069475250     1.3077322852
    13.4000001997     1.3049147704     1.3330828241     1.3115094758     1.3098755404
    13.6000002027     1.3057499413     1.3346208486     1.3123165067     1.3101589336
    13.8000002056     1.3075766241     1.3367737085     1.3146860870     1.3112160717
    14.0000002086     1.3087031083     1.3388600215     1.3168739038     1.3119637128
    14.2000002116     1.3108202818     1.3422998457     1.3179382464     1.3153124650
    14.4000002146     1.3110929749     1.3432531075     1.3179510100     1.3167094691
    14.6000002176     1.3130163218     1.3469457178     1.3200572209     1.3183605837
    14.8000002205     1.3136552909     1.3480318152     1.3207572825     1.3193816584
    15.0000002235     1.3140041972     1.3497776476     1.3206756030     1.3195287656
    15.2000002265     1.3133932643     1.3501433690     1.3198323359     1.3203460483
    15.4000002295     1.3131033443     1.3502831926     1.3214869021     1.3198380419
    15.6000002325     1.3127155828     1.3498798884     1.3223503410     1.3177907418
    15.8000002354     1.3121275553     1.3503463832     1.3222292162     1.3170741535
    16.0000002384     1.3114801791     1.3516845496     1.3212471284     1.3173305811
    16.2000002414     1.3107862537     1.3509150579     1.3196733325     1.3160189084
    16.4000002444     1.3090504539     1.3513864068     1.3169584930     1.3156933194
    16.6000002474     1.3075118821     1.3508179195     1.3158456689     1.3144600217
    16.8000002503     1.3054950793     1.3495988468     1.3141426306     1.3129789345
    17.0000002533     1.3042787349     1.3497093353     1.3139053387     1.3124202174
    17.2000002563     1.3038916727     1.3496101674     1.3138196824     1.3113544334
    17.4000002593     1.3026626404     1.3496561053     1.3132132513     1.3103694652
    17.6000002623     1.3009260580     1.3493521459     1.3118749739     1.3103310739
    17.8000002652     1.3000877253     1.3512464862     1.3094390724     1.3104618068
    18.0000002682     1.2999059852     1.3511675274     1.3104040079     1.3103234190
    18.2000002712     1.2983713411     1.3500755270     1.3086731158     1.3080433902
    18.4000002742     1.2975060051     1.3515823684     1.3056902371     1.3082180207
    18.6000002772     1.2976720118     1.3529694056     1.3059872557     1.3081674251
    18.8000002801     1.2977486731     1.3527572518     1.3065348556     1.3090091968
    19.0000002831     1.2976869271     1.3550758180     1.3054623232     1.3105946055
    19.2000002861     1.2971889131     1.3567369385     1.3053393199     1.3112720464
    19.4000002891     1.2980669236     1.3579238439     1.3081822161     1.3109538043
    19.6000002921     1.2984535927     1.3588109447     1.3086154215     1.3107127269
    19.8000002950     1.2983213309     1.3596224771     1.3097025810     1.3107392615
    20.0000002980     1.3007693128     1.3646029252     1.3127303990     1.3136692999
    20.2000003010     1.3003434573     1.3646036912     1.3115125568     1.3139403238
    20.4000003040     1.3014163175     1.3673298285     1.3108091331     1.3161369975
    20.6000003070     1.3011804932     1.3676136418     1.3104591863     1.3168873216
    20.8000003099     1.3033667481     1.3719275299     1.3142488251     1.3190860514
    21.0000003129     1.3032447381     1.3718252203     1.3129409691     1.3189025320
    21.2000003159     1.3047856307     1.3741480857     1.3159212754     1.3194991643
    21.4000003189     1.3060581162     1.3773689419     1.3174494959     1.3188616541
    21.6000003219     1.3069176384     1.3787066391     1.3199858660     1.3199333768
    21.8000003248     1.3082961760     1.3799986233     1.3204115766     1.3207291905
    22.0000003278     1.3104081840     1.3833106410     1.3222379423     1.3228716110
    22.2000003308     1.3093164623     1.3841895424     1.3208576901     1.3232495344
    22.4000003338     1.3112418754     1.3853424954     1.3250815474     1.3216337768
    22.6000003368     1.3139229819     1.3900338229     1.3274884797     1.3246438175
    22.8000003397     1.3160202617     1.3964386342     1.3269707002     1.3297088530
    23.0000003427     1.3199280537     1.4025241455     1.3308433229     1.3320894419
    23.2000003457     1.3215560305     1.4028382426     1.3338453710     1.3308159628
    23.4000003487     1.3253488229     1.4089543378     1.3371662181     1.3346507471
    23.6000003517     1.3296270850     1.4151123316     1.3406900492     1.3381269106
    23.8000003546     1.3326768907     1.4222263458     1.3433032565     1.3433775509
    24.0000003576     1.3378974516     1.4281434872     1.3493755531     1.3476574758
    24.2000003606     1.3434942283     1.4359062686     1.3520969632     1.3520471647
    24.4000003636     1.3473913435     1.4420038108     1.3568725108     1.3551082938
    24.6000003666     1.3545208833     1.4530476380     1.3622916777     1.3642511987
    24.8000003695     1.3603100177     1.4607559933     1.3696688014     1.3705504638
    25.0000003725     1.3687965932     1.4731698047     1.3756185461     1.3787656558
    25.2000003755     1.3778245223     1.4841360200     1.3827844222     1.3878562094
    25.4000003785     1.3855010524     1.4918105955     1.3901362067     1.3925067302
    25.6000003815     1.3934768791     1.5031189153     1.3954031272     1.4026252803
    25.8000003844     1.4029440160     1.5144794869     1.4049452788     1.4087052567
    26.0000003874     1.4134600312     1.5256424232     1.4167024694     1.4193360805
    26.2000003904     1.4200468036     1.5345526845     1.4258843791     1.4230248025
    26.4000003934     1.4326612733     1.5496860212     1.4364350068     1.4321964193
    26.6000003964     1.4440002442     1.5681572811     1.4443999336     1.4473784258
    26.8000003994     1.4494918416     1.5740428202     1.4495500418     1.4516001973
    27.0000004023     1.4559493629     1.5843662242     1.4520459409     1.4579363684
    27.2000004053     1.4661685040     1.5949132626     1.4629948563     1.4653525911
    27.4000004083     1.4752030417     1.6054707803     1.4764919784     1.4706260556
    27.6000004113     1.4839855261     1.6186944176     1.4856439396     1.4768582393
