     0.2000000030     1.1764516255     1.1837333828     1.1810830705     1.1790363798
     0.4000000060     1.1762735988     1.1835422218     1.1799086546     1.1791314670
     0.6000000089     1.1774634021     1.1855337632     1.1817542696     1.1808049957
     0.8000000119     1.1793821475     1.1875366164     1.1853716811     1.1828707906
     1.0000000149     1.1817336869     1.1904733559     1.1889875389     1.1858486558
     1.2000000179     1.1842848817     1.1940789875     1.1923114550     1.1882219361
     1.4000000209     1.1872540126     1.1978077200     1.1965712483     1.1928685548
     1.6000000238     1.1916080014     1.2037932345     1.2018259520     1.1992508783
     1.8000000268     1.1960583319     1.2114634138     1.2086775087     1.2064334848
     2.0000000298     1.2002212390     1.2169144266     1.2163564113     1.2125092858
     2.2000000328     1.2055443335     1.2258232753     1.2248364971     1.2219475390
     2.4000000358     1.2107167496     1.2337898041     1.2337428197     1.2294157198
     2.6000000387     1.2159893952     1.2425987674     1.2444564708     1.2392887122
     2.8000000417     1.2219328320     1.2541286279     1.2582767847     1.2510722204
     3.0000000447     1.2271848111     1.2660897901     1.2721603962     1.2641373721
     3.2000000477     1.2336087869     1.2806038075     1.2915477620     1.2814028652
     3.4000000507     1.2394757931     1.2977242781     1.3097059015     1.3018034716
     3.6000000536     1.2457001640     1.3184316946     1.3308979922     1.3252211875
     3.8000000566     1.2533636202     1.3410742718     1.3628856111     1.3517817567
     4.0000000596     1.2606815243     1.3686850204     1.3931405528     1.3840289303
     4.2000000626     1.2684679376     1.4040132206     1.4347790477     1.4161386678
     4.4000000656     1.2768096181     1.4443056519     1.4764935223     1.4559731925
     4.6000000685     1.2875321569     1.4928238152     1.5310472934     1.4933432379
     4.8000000715     1.3003392153     1.5478485361     1.5866770358     1.5377022389
     5.0000000745     1.3143944174     1.6099687972     1.6399303536     1.5806850498
     5.2000000775     1.3299283564     1.6821365104     1.6913323745     1.6185507680
     5.4000000805     1.3505765802     1.7615371791     1.7434511036     1.6671897766
     5.6000000834     1.3728801721     1.8472132224     1.7965153757     1.7117984788
     5.8000000864     1.4015569612     1.9519889515     1.8534423789     1.7539051818
     6.0000000894     1.4302644841     2.0632183099     1.8887378509     1.8027054902
     6.2000000924     1.4506408716     2.1418024302     1.9144273110     1.8243330338
     6.4000000954     1.4784637079     2.2276719909     1.9466260574     1.8559951373
     6.6000000983     1.5108186886     2.3231808843     1.9946441890     1.8811488786
     6.8000001013     1.5363994584     2.4197429821     2.0244642073     1.8919793833
     7.0000001043     1.5685311816     2.5284252005     2.0564807497     1.9163104537
     7.2000001073     1.5947614719     2.6401335881     2.0713275060     1.9408430866
     7.4000001103     1.6264012094     2.7638481250     2.1064968985     1.9590090796
     7.6000001132     1.6566906717     2.8508912065     2.1250158251     1.9952428346
     7.8000001162     1.6766263841     2.9546241435     2.1425721452     2.0004306362
     8.0000001192     1.6928861510     3.0263200000     2.1463860670     2.0110094100
     8.2000001222     1.7197561533     3.1271897025     2.1701026178     2.0312381807
     8.4000001252     1.7405136329     3.2183074119     2.1872208938     2.0386437626
     8.6000001281     1.7546125615     3.2780872062     2.1832959291     2.0594137056
     8.8000001311     1.7882843952     3.4092949122     2.2224130876     2.0836648128
     9.0000001341     1.8031084723     3.5046639348     2.2378045097     2.0803126143
     9.2000001371     1.8262051942     3.5657956236     2.2621766715     2.0959690183
     9.4000001401     1.8463071589     3.6422838842     2.2845539323     2.1024874353
     9.6000001431     1.8692597145     3.7026462592     2.3084728492     2.1162403441
     9.8000001460     1.8933322868     3.7800913134     2.3348358295     2.1309222459
    10.0000001490     1.9126596055     3.8517224913     2.3577444539     2.1367150914
    10.2000001520     1.9327087693     3.9471332468     2.3731559131     2.1566305357
    10.4000001550     1.9688583379     4.0843852583     2.4138578911     2.1912628926
    10.6000001580     1.9946529993     4.0906495993     2.4453995208     2.2082914308
    10.8000001609     2.0046104381     4.1711896929     2.4522670692     2.2154025498
    11.0000001639     2.0365975600     4.2700717556     2.4900816139     2.2429076055
    11.2000001669     2.0808125815     4.3127972968     2.5414351435     2.2765944099
    11.4000001699     2.1157812753     4.3947859322     2.5788870533     2.3082419168
    11.6000001729     2.1548710541     4.3677746404     2.6236798329     2.3414249300
    11.8000001758     2.2012783979     4.4461615886     2.6683311605     2.3972349494
    12.0000001788     2.2237471394     4.5214410980     2.6860200159     2.4243764671
    12.2000001818     2.2421593016     4.6428485044     2.6916056361     2.4596574265
    12.4000001848     2.2517923952     4.7245085950     2.6837856046     2.4855222325
    12.6000001878     2.2729908798     4.7278867636     2.7315538688     2.4684135758
    12.8000001907     2.3030448476     4.7342952276     2.7768027066     2.4812175242
    13.0000001937     2.3442362984     4.5988404749     2.8307175846     2.5107266566
    13.2000001967     2.3849726942     4.6320138983     2.9015515538     2.5124048906
    13.4000001997     2.4292015944     4.6757082179     2.9447874602     2.5574673144
    13.6000002027     2.4787661195     4.7126942750     3.0242147379     2.5768999610
    13.8000002056     2.5148749573     4.6961587373     3.0650033678     2.6071314544
    14.0000002086     2.5752639461     4.7440514402     3.1545011114     2.6430448522
    14.2000002116     2.6116553293     4.6813164850     3.1907481047     2.6909959349
    14.4000002146     2.6562763208     4.6670846124     3.2608998503     2.7040022760
    14.6000002176     2.6814965879     4.7355443015     3.2782917072     2.7385631939
    14.8000002205     2.7246658209     4.6912074128     3.3299463681     2.7746149075
    15.0000002235     2.7652846873     4.6429177053     3.3845519464     2.7987025050
    15.2000002265     2.7941047238     4.7395181839     3.4190670628     2.8240612176
    15.4000002295     2.8116881596     4.7207709618     3.4292334193     2.8541665910
    15.6000002325     2.8867019784     4.7414692917     3.5134320899     2.9212354195
    15.8000002354     2.9425923885     4.6656558511     3.5881499452     2.9537430165
    16.0000002384     2.9836283679     4.5570994483     3.6335171062     2.9870115693
    16.2000002414     3.0321735085     4.6404088409     3.6956197742     3.0276038337
    16.4000002444     3.0798120676     4.5446162925     3.7621305037     3.0505009678
    16.6000002474     3.1311171543     4.5114937846     3.8294313314     3.0967644788
    16.8000002503     3.1801113848     4.4115549794     3.8658825746     3.1600425655
    17.0000002533     3.1914347773     4.5558453709     3.8492362538     3.2060710584
    17.2000002563     3.2071252884     4.4943204952     3.8662007299     3.2157378770
    17.4000002593     3.2110721251     4.3383955074     3.8502662417     3.2410106867
    17.6000002623     3.2457212945     4.4643635808     3.8923459024     3.2635948636
    17.8000002652     3.2949305208     4.5446414794     3.9320620293     3.3253492281
    18.0000002682     3.3189196360     4.5184540575     3.9508031674     3.3609650874
    18.2000002712     3.3525770960     4.5371035931     3.9547661965     3.4253233399
    18.4000002742     3.3915355082     4.6426795230     3.9742093809     3.4991704744
    18.6000002772     3.4153745930     4.3920131265     3.9781699703     3.5519432325
    18.8000002801     3.4584972466     4.2495223664     4.0396433005     3.5801465650
    19.0000002831     3.5013284405     4.3700479130     4.0652686157     3.6644290952
    19.2000002861     3.5185685106     4.3980201303     4.0855121967     3.6724265515
    19.4000002891     3.5227227904     4.1939702159     4.0650052669     3.7045631186
    19.6000002921     3.5591593667     4.1518989138     4.1288097009     3.7022491529
    19.8000002950     3.6125074196     4.1623642590     4.1888253321     3.7416215990
    20.0000002980     3.6480986370     4.0380865906     4.2351069220     3.7789725780
    20.2000003010     3.7010799437     3.9829754406     4.2963607722     3.8298575068
    20.4000003040     3.7800099104     3.7242244959     4.4274880179     3.8536183005
    20.6000003070     3.7830551720     3.3923380147     4.4018886531     3.9026602330
    20.8000003099     3.8349325867     3.2260961823     4.5125015853     3.8868927262
    21.0000003129     3.8162529242     3.3653355114     4.4669802803     3.8860413105
    21.2000003159     3.8707026088     3.3264176763     4.4907216011     3.9972074794
    21.4000003189     3.9026145450     3.4242836613     4.5068968757     4.0409212040
    21.6000003219     3.9293270214     3.4044485500     4.5470622848     4.0516844556
    21.8000003248     3.9493538609     3.4353282950     4.5294291632     4.1201310021
    22.0000003278     3.9832293702     3.2617756470     4.5505687029     4.1683286343
    22.2000003308     3.9803344867     3.4702998556     4.5408418641     4.1643191010
    22.4000003338     4.0154534524     3.4978538609     4.5936152014     4.1766482633
    22.6000003368     4.0346498095     3.2540107184     4.5983584241     4.2104798807
    22.8000003397     4.0102497788     3.5310937828     4.5623354882     4.1904917932
    23.0000003427     3.9955210445     3.4471320581     4.5125106290     4.2177508757
    23.2000003457     3.9897453464     3.3359760048     4.5168786306     4.2003071476
    23.4000003487     3.9779120274     3.1858879532     4.4924827183     4.1871749367
    23.6000003517     3.9990050264     3.2437968503     4.5622400689     4.1543636360
    23.8000003546     4.0357803777     2.6706017971     4.5923661574     4.2036565511
    24.0000003576     4.0796042619     2.8261660526     4.6264281905     4.2615107747
    24.2000003606     4.0984645266     2.8186173660     4.6316679212     4.2938041129
    24.4000003636     4.1313745398     2.8707487649     4.6065018034     4.3931109205
    24.6000003666     4.1841016382     2.6825234189     4.6446644827     4.4621409200
    24.8000003695     4.2496809751     3.8467050094     4.6736872644     4.5632977142
    25.0000003725     4.2799014625     3.9434055000     4.6469065452     4.6643418907
    25.2000003755     4.3087457253     3.7019202414     4.6862938769     4.6829164769
    25.4000003785     4.3781056798     2.7857086923     4.7332169065     4.7763827353
    25.6000003815     4.4400347019     3.0235654203     4.7009776612     4.9529146369
    25.8000003844     4.4376288641     3.4922744616     4.6732629103     4.9701768875
    26.0000003874     4.4512704701     3.3467445669     4.6981947896     4.9673855681
    26.2000003904     4.4166014341     3.7209419897     4.6783553043     4.9085300339
    26.4000003934     4.4802537002     3.3749067711     4.7649853080     4.9459999644
    26.6000003964     4.5368986629     3.3851908007     4.8422425961     4.9714193732
    26.8000003994     4.5442083595     3.1676417547     4.8936185066     4.9181595900
